latitude,longitude,nbr of bikes,station name,city,company name
45.526026565221414,-73.57785880565643,10,de Mentana / Marie-Anne,"Montréal, QC","Motivate International, Inc."
45.50975858607626,-73.57610732316971,12,Hutchison / Prince-Arthur,"Montréal, QC","Motivate International, Inc."
45.516906476407094,-73.57950568199158,27,Duluth / St-Laurent,"Montréal, QC","Motivate International, Inc."
45.51941,-73.58685,2,du Mont-Royal / Clark,"Montréal, QC","Motivate International, Inc."
45.52428310031213,-73.6049484461546,6,Bernard / Jeanne-Mance,"Montréal, QC","Motivate International, Inc."
45.52027633320609,-73.59497621666378,10,Jeanne-Mance / Laurier,"Montréal, QC","Motivate International, Inc."
45.508140959417744,-73.57492983341217,5,Milton / Durocher,"Montréal, QC","Motivate International, Inc."
45.513342512307055,-73.57301607728004,29,Clark / Prince-Arthur,"Montréal, QC","Motivate International, Inc."
45.51059,-73.57547,11,Prince-Arthur / du Parc,"Montréal, QC","Motivate International, Inc."
45.53840340979245,-73.56196403503418,6,Bercy / Rachel,"Montréal, QC","Motivate International, Inc."
45.51283174510449,-73.57688784599304,11,Ste-Famille / des Pins,"Montréal, QC","Motivate International, Inc."
45.51825290855221,-73.5883381962776,19,de l'Esplanade / du Mont-Royal,"Montréal, QC","Motivate International, Inc."
45.520188,-73.590559,14,Villeneuve / St-Urbain,"Montréal, QC","Motivate International, Inc."
45.53636263222538,-73.55421245098114,13,de Rouen / Hogan,"Montréal, QC","Motivate International, Inc."
45.527672646696104,-73.59738260507582,8,de Gaspé / St-Viateur,"Montréal, QC","Motivate International, Inc."
45.527363,-73.607723,2,Waverly / Van Horne,"Montréal, QC","Motivate International, Inc."
45.531836726498305,-73.55348825454712,10,Poupart / Ontario,"Montréal, QC","Motivate International, Inc."
45.51748721436461,-73.59788417816162,7,Querbes / Laurier,"Montréal, QC","Motivate International, Inc."
45.519266156911335,-73.5692971944809,9,Berri / Cherrier,"Montréal, QC","Motivate International, Inc."
45.508566869474386,-73.57769787311554,11,Aylmer / Prince-Arthur,"Montréal, QC","Motivate International, Inc."
45.51825588419192,-73.60320568084717,10,Bloomfied / Elmwood,"Montréal, QC","Motivate International, Inc."
45.5246829812827,-73.5788968205452,15,Marie-Anne / St-Hubert,"Montréal, QC","Motivate International, Inc."
45.52222528598142,-73.60668718814848,2,Durocher / Bernard,"Montréal, QC","Motivate International, Inc."
45.5321322155395,-73.55876013636589,20,Fullum / de Rouen,"Montréal, QC","Motivate International, Inc."
45.5367,-73.56081,8,Sherbrooke / Frontenac,"Montréal, QC","Motivate International, Inc."
45.516090801970655,-73.5701286792755,9,Square St-Louis (du Square St-Louis / Laval),"Montréal, QC","Motivate International, Inc."
45.52055948154798,-73.58582027256489,16,St-Dominique / du Mont-Royal,"Montréal, QC","Motivate International, Inc."
45.52051578783967,-73.567695915699,8,St-André / Cherrier,"Montréal, QC","Motivate International, Inc."
45.520545179997015,-73.60820215362764,7,Bloomfield / Bernard,"Montréal, QC","Motivate International, Inc."
45.53292625574653,-73.56377989053726,7,Gauthier / Parthenais,"Montréal, QC","Motivate International, Inc."
45.5358215436799,-73.58710169792175,12,Garnier / St-Grégoire,"Montréal, QC","Motivate International, Inc."
45.52932643090091,-73.57480645179749,16,de Lanaudière / Marie-Anne,"Montréal, QC","Motivate International, Inc."
45.53022106537559,-73.57699647545813,24,de Lanaudière / du Mont-Royal,"Montréal, QC","Motivate International, Inc."
45.527432126380575,-73.57991673052311,17,Boyer / du Mont-Royal,"Montréal, QC","Motivate International, Inc."
45.53867,-73.56936,2,Chapleau / du Mont-Royal,"Montréal, QC","Motivate International, Inc."
45.515604257816335,-73.57213497161865,18,Parc de Bullion (de Bullion / Prince-Arthur),"Montréal, QC","Motivate International, Inc."
45.52497706918177,-73.6106863617897,9,Hutchison / Van Horne,"Montréal, QC","Motivate International, Inc."
45.51915286772737,-73.61646920442581,5,Dollard / Van Horne,"Montréal, QC","Motivate International, Inc."
45.502053864057466,-73.57346534729004,3,de Maisonneuve / Mansfield (sud),"Montréal, QC","Motivate International, Inc."
45.52974,-73.59527,7,Hélène-Baillargeon / St-Denis,"Montréal, QC","Motivate International, Inc."
45.52793332015246,-73.60122251338906,15,St-Dominique / Bernard,"Montréal, QC","Motivate International, Inc."
45.52895039362793,-73.587866127491,0,St-Hubert / Laurier,"Montréal, QC","Motivate International, Inc."
45.51069,-73.57805,16,Hutchison / des Pins,"Montréal, QC","Motivate International, Inc."
45.507076248365834,-73.57228517532349,10,Durocher / Sherbrooke,"Montréal, QC","Motivate International, Inc."
45.514524730294404,-73.56835573911665,19,de l'Hôtel-de-Ville / Sherbrooke,"Montréal, QC","Motivate International, Inc."
45.54124722370603,-73.59104454517365,9,Cartier / Rosemont,"Montréal, QC","Motivate International, Inc."
45.52022241072457,-73.62985610961914,4,Graham / Brookfield,"Montréal, QC","Motivate International, Inc."
45.54433850465683,-73.58794391155243,15,Louis-Hémon / Rosemont,"Montréal, QC","Motivate International, Inc."
45.52588991809354,-73.65003436803818,4,Brittany / Ainsley,"Montréal, QC","Motivate International, Inc."
45.514918954061876,-73.61968517303467,3,Parc Pratt (Dunlop / Van Horne),"Montréal, QC","Motivate International, Inc."
45.53341043363302,-73.60112428665161,5,de Bellechasse / de St-Vallier,"Montréal, QC","Motivate International, Inc."
45.53226461018495,-73.6110632121563,11,St-Dominique / St-Zotique,"Montréal, QC","Motivate International, Inc."
45.546661109634606,-73.58868420124054,6,Louis-Hébert / de Bellechasse,"Montréal, QC","Motivate International, Inc."
45.546539011777845,-73.59866470098495,9,de Bordeaux / St-Zotique,"Montréal, QC","Motivate International, Inc."
45.522544455627866,-73.59346926212311,10,Clark / Laurier,"Montréal, QC","Motivate International, Inc."
45.515617,-73.614991,2,Parc Joyce (Rockland / Lajoie),"Montréal, QC","Motivate International, Inc."
45.54912085535069,-73.60087350010872,7,des Érables / Bélanger,"Montréal, QC","Motivate International, Inc."
45.55001,-73.59576,4,Louis-Hébert / St-Zotique,"Montréal, QC","Motivate International, Inc."
45.5451997,-73.57645065,26,Parc du Pélican (1ère avenue / Masson),"Montréal, QC","Motivate International, Inc."
45.531957916826386,-73.60700100660324,1,de Gaspé / Beaubien,"Montréal, QC","Motivate International, Inc."
45.537087833013324,-73.59321847558022,15,Parc Père-Marquette (Chambord / Rosemont),"Montréal, QC","Motivate International, Inc."
45.52952466565309,-73.60488876700401,7,St-Dominique / de Bellechasse,"Montréal, QC","Motivate International, Inc."
45.51829,-73.59235,12,Villeneuve / du Parc,"Montréal, QC","Motivate International, Inc."
45.54779995287998,-73.58486741781235,10,1ère avenue / Rosemont,"Montréal, QC","Motivate International, Inc."
45.551937362101,-73.59392791986465,13,1ère  avenue / St-Zotique,"Montréal, QC","Motivate International, Inc."
45.53409866804061,-73.59553456306458,17,Boyer / Rosemont,"Montréal, QC","Motivate International, Inc."
45.546779039476185,-73.60281676054001,3,Cartier / Bélanger,"Montréal, QC","Motivate International, Inc."
45.51733075399989,-73.57449866831303,17,de l'Hôtel-de-Ville / Roy,"Montréal, QC","Motivate International, Inc."
45.539900246044354,-73.59936207532883,1,Chambord / Beaubien,"Montréal, QC","Motivate International, Inc."
45.52927839879717,-73.57792854309082,11,de Brébeuf / du Mont-Royal,"Montréal, QC","Motivate International, Inc."
45.533348,-73.605834,4,Drolet / Beaubien,"Montréal, QC","Motivate International, Inc."
45.54990048023633,-73.58308374881744,2,5e avenue / Rosemont,"Montréal, QC","Motivate International, Inc."
45.544375546398065,-73.59564453363419,7,Chabot / Beaubien,"Montréal, QC","Motivate International, Inc."
45.5315079142152,-73.60308364033699,6,Henri-Julien / de Bellechasse,"Montréal, QC","Motivate International, Inc."
45.563709940264175,-73.57139468193054,5,27e avenue / Rosemont,"Montréal, QC","Motivate International, Inc."
45.53488214147823,-73.60941231250763,10,Drolet / St-Zotique,"Montréal, QC","Motivate International, Inc."
45.54391953154915,-73.58424894533528,8,Fullum / Holt,"Montréal, QC","Motivate International, Inc."
45.54800352985515,-73.58138993382454,7,3e avenue / Holt,"Montréal, QC","Motivate International, Inc."
45.536434338630336,-73.60783427975548,14,de St-Vallier / St-Zotique,"Montréal, QC","Motivate International, Inc."
45.53923559055867,-73.58594566583633,5,Cartier / Dandurand,"Montréal, QC","Motivate International, Inc."
45.51693654712809,-73.64048302173615,10,Graham / Wicksteed,"Montréal, QC","Motivate International, Inc."
45.5315236502754,-73.61701235175133,6,Mozart / Waverly,"Montréal, QC","Motivate International, Inc."
45.5425697477813,-73.59214425086974,3,Chabot / de Bellechasse,"Montréal, QC","Motivate International, Inc."
45.54365085053057,-73.60565051436424,9,de Lanaudière / Bélanger,"Montréal, QC","Motivate International, Inc."
45.53050525974957,-73.61470833420753,11,Waverly / St-Zotique,"Montréal, QC","Motivate International, Inc."
45.55389801568004,-73.5713866353035,9,15e avenue / Masson,"Montréal, QC","Motivate International, Inc."
45.543653916207866,-73.60126135876271,13,Fabre / St-Zotique,"Montréal, QC","Motivate International, Inc."
45.55293611277267,-73.56577143073082,12,16e avenue / St-Joseph,"Montréal, QC","Motivate International, Inc."
45.54006,-73.60897,4,Boyer / Bélanger,"Montréal, QC","Motivate International, Inc."
45.52954744851231,-73.61071854829788,8,St-Urbain / Beaubien,"Montréal, QC","Motivate International, Inc."
45.53176697148175,-73.5724139213562,1,Marie-Anne / Papineau,"Montréal, QC","Motivate International, Inc."
45.518128086513194,-73.56185138225555,4,St-André / Robin,"Montréal, QC","Motivate International, Inc."
45.527650097960205,-73.61229971051216,10,Jeanne-Mance / Beaubien,"Montréal, QC","Motivate International, Inc."
45.508204615051355,-73.56881439685822,4,Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),"Montréal, QC","Motivate International, Inc."
45.52983801723605,-73.5703244805336,10,Marquette / Rachel,"Montréal, QC","Motivate International, Inc."
45.51958082831579,-73.5601159930229,6,Wolfe / Robin,"Montréal, QC","Motivate International, Inc."
45.55358456339093,-73.56052905321121,15,Bourbonnière / du Mont-Royal,"Montréal, QC","Motivate International, Inc."
45.514080696641386,-73.64694982767105,20,Graham / Kindersley,"Montréal, QC","Motivate International, Inc."
45.50229349416256,-73.5733064264059,5,de Maisonneuve / Mansfield SE,"Montréal, QC","Motivate International, Inc."
45.51577505385328,-73.60060930252075,3,McCulloch / de la Côte Ste-Catherine,"Montréal, QC","Motivate International, Inc."
45.56485589064712,-73.5774926841259,5,26e avenue / Beaubien,"Montréal, QC","Motivate International, Inc."
45.5150280816668,-73.55635821819305,9,St-Christophe / René-Lévesque,"Montréal, QC","Motivate International, Inc."
45.54991069359101,-73.55826258659361,3,de Chambly / Rachel,"Montréal, QC","Motivate International, Inc."
45.570081,-73.573047,5,35e avenue / Beaubien,"Montréal, QC","Motivate International, Inc."
45.50316529501043,-73.66222634911537,5,Plymouth / Duncan,"Montréal, QC","Motivate International, Inc."
45.529914321737415,-73.56302618980408,2,Bordeaux / Sherbrooke,"Montréal, QC","Motivate International, Inc."
45.55061693669672,-73.54901432991028,4,d'Orléans / Hochelaga,"Montréal, QC","Motivate International, Inc."
45.54959767887176,-73.54187428951263,13,Jeanne-d'Arc / Ontario,"Montréal, QC","Motivate International, Inc."
45.57178977666956,-73.56431499123573,11,41e avenue / Rosemont,"Montréal, QC","Motivate International, Inc."
45.526765,-73.730423,11,Parc de Beauséjour (Gouin / Henri-d'Arles),"Montréal, QC","Motivate International, Inc."
45.5568667309625,-73.589306473732,3,12e avenue / St-Zotique,"Montréal, QC","Motivate International, Inc."
45.56168275734862,-73.58564794063568,13,19e avenue / St-Zotique,"Montréal, QC","Motivate International, Inc."
45.57934937043077,-73.58168095350266,3,de Lisieux / Jean-Talon,"Montréal, QC","Motivate International, Inc."
45.53429782539273,-73.61217230558395,16,de Gaspé / Dante,"Montréal, QC","Motivate International, Inc."
45.514379,-73.610871,2,Davaar / de la Côte-Ste-Catherine,"Montréal, QC","Motivate International, Inc."
45.58830296569168,-73.57783721439773,6,de Côme / Jean-Talon,"Montréal, QC","Motivate International, Inc."
45.54502601340392,-73.73787671327591,3,Alton-Goldbloom / Notre-Dame,"Montréal, QC","Motivate International, Inc."
45.522745298216094,-73.61328139901161,3,Bloomfield / Van Horne,"Montréal, QC","Motivate International, Inc."
45.50764392965887,-73.56932401657104,11,Place des Festivals ( du Président-Kennedy / de Bleury),"Montréal, QC","Motivate International, Inc."
45.541669595766315,-73.60760450363159,3,de la Roche / Bélanger,"Montréal, QC","Motivate International, Inc."
45.52311432992147,-73.61815363168716,4,Campus MIL (Outremont / Thérèse-Lavoie Roux),"Montréal, QC","Motivate International, Inc."
45.565006717407506,-73.7319054454565,2,Le Corbusier / St-Martin O,"Montréal, QC","Motivate International, Inc."
45.49788352593901,-73.56856763362885,0,Place du Canada (Peel / des Canadiens-de-Montréal),"Montréal, QC","Motivate International, Inc."
45.51678269880724,-73.61142262816429,9,Dollard / Bernard,"Montréal, QC","Motivate International, Inc."
45.53718135927993,-73.59750330448149,14,de la Roche /  de Bellechasse,"Montréal, QC","Motivate International, Inc."
45.56933906192115,-73.70472729206085,3,11e avenue / du Souvenir,"Montréal, QC","Motivate International, Inc."
45.549713734001415,-73.56384828686714,4,Ernest-Gendreau / du Mont-Royal,"Montréal, QC","Motivate International, Inc."
45.49810026070624,-73.65294188261032,11,Paré / Mountain Sights,"Montréal, QC","Motivate International, Inc."
45.49487159597493,-73.57112377882004,3,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),"Montréal, QC","Motivate International, Inc."
45.559495502858624,-73.6989176273346,3,Robin / 15e rue,"Montréal, QC","Motivate International, Inc."
45.52303493310712,-73.56539458036421,19,Beaudry / Sherbrooke,"Montréal, QC","Motivate International, Inc."
45.550113551561694,-73.5772217810154,3,8e avenue / Dandurand,"Montréal, QC","Motivate International, Inc."
45.50363996257211,-73.6182689666748,0,Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),"Montréal, QC","Motivate International, Inc."
45.56843961893042,-73.6752020941276,5,Parc Henri-Dunant (Léger / Henri-Dunant),"Montréal, QC","Motivate International, Inc."
45.53166363055749,-73.56536373496056,8,Gauthier / de Lorimier,"Montréal, QC","Motivate International, Inc."
45.50723,-73.615085,1,Édouard-Montpetit / de Stirling,"Montréal, QC","Motivate International, Inc."
45.58033485941123,-73.68471868336201,6,du Mans / des Alouettes,"Montréal, QC","Motivate International, Inc."
45.544306576612755,-73.54551016355799,26,Aylwin / Ontario,"Montréal, QC","Motivate International, Inc."
45.51666442219882,-73.57722043991089,21,St-Dominique / Napoléon,"Montréal, QC","Motivate International, Inc."
45.49996470926352,-73.55615437030792,3,Place d'Youville / McGill,"Montréal, QC","Motivate International, Inc."
45.64141535746634,-73.4999567270279,11,St-Jean-Baptiste / René-Lévesque,"Montréal, QC","Motivate International, Inc."
45.583287878804136,-73.63276362419128,0,Sabrevois / des Récollets,"Montréal, QC","Motivate International, Inc."
45.53163403743962,-73.56824576854706,1,Dorion / Rachel,"Montréal, QC","Motivate International, Inc."
45.57833184623925,-73.65595400333405,12,Parc nature de l'Île-de-la-Visitation (Gouin / de Bruchési),"Montréal, QC","Motivate International, Inc."
45.64954588445726,-73.49191546440125,11,du Tricentenaire / Prince-Albert,"Montréal, QC","Motivate International, Inc."
45.50629456823703,-73.57282698154448,19,Aylmer / Sherbrooke,"Montréal, QC","Motivate International, Inc."
45.5218942750191,-73.55725058932876,11,Plessis / Logan,"Montréal, QC","Motivate International, Inc."
45.477923,-73.559038,6,Fortune / Wellington,"Montréal, QC","Motivate International, Inc."
45.640002860465096,-73.49011301994324,15,Place du Village (St-Jean-Baptiste / Notre-Dame),"Montréal, QC","Motivate International, Inc."
45.53613488953656,-73.62258464097977,23,Gary-Carter / St-Laurent,"Montréal, QC","Motivate International, Inc."
45.53035130173597,-73.6243924498558,6,Métro Parc  (Hutchison / Ogilvy),"Montréal, QC","Motivate International, Inc."
45.5231943285584,-73.55584256350994,2,Logan / de Champlain,"Montréal, QC","Motivate International, Inc."
45.47993042065731,-73.55592101812363,13,Bourgeoys / Favard,"Montréal, QC","Motivate International, Inc."
45.48752158511353,-73.56500297784805,19,Richmond / des Bassins,"Montréal, QC","Motivate International, Inc."
45.60248649638568,-73.5432904958725,1,Parc Chenier (de l'Aréna / Chenier),"Montréal, QC","Motivate International, Inc."
45.52745655427204,-73.62411618232727,6,Bloomfield / Jean-Talon,"Montréal, QC","Motivate International, Inc."
45.51862424058306,-73.55219006538391,17,René-Lévesque / Panet,"Montréal, QC","Motivate International, Inc."
45.55873962047568,-73.60589044634253,8,6e avenue / Villeray,"Montréal, QC","Motivate International, Inc."
45.54355786336148,-73.56780052185059,12,du Mont-Royal / Augustin-Frigon,"Montréal, QC","Motivate International, Inc."
45.57627820285533,-73.58353972434998,0,Michelet / Jean-Talon,"Montréal, QC","Motivate International, Inc."
45.49047561880464,-73.56022328138351,18,des Bassins / du Séminaire,"Montréal, QC","Motivate International, Inc."
45.544580831168204,-73.5717111825943,9,Parc du Pélican (2e avenue / St-Joseph),"Montréal, QC","Motivate International, Inc."
45.527550507601894,-73.5762870311737,13,Marie-Anne / de la Roche,"Montréal, QC","Motivate International, Inc."
45.518593,-73.581566,11,St-Dominique / Rachel,"Montréal, QC","Motivate International, Inc."
45.54710817336986,-73.56936693191528,7,7e avenue / St-Joseph Rosemont,"Montréal, QC","Motivate International, Inc."
45.526499983000186,-73.54575277422555,3,Jean Langlois / Fullum,"Montréal, QC","Motivate International, Inc."
45.44826204820947,-73.57785612344742,3,Bibliothèque de Verdun (Brown / Bannantyne),"Montréal, QC","Motivate International, Inc."
45.43791516514076,-73.58253550531117,4,LaSalle / Crawford,"Montréal, QC","Motivate International, Inc."
45.57120355585774,-73.72351884841918,6,McNamara / St-Martin O,"Montréal, QC","Motivate International, Inc."
45.4443505862464,-73.57542979723802,13,Natatorium (LaSalle / Rolland),"Montréal, QC","Motivate International, Inc."
45.429166968311485,-73.66280972957611,5,Mairie d'arrondissement LaSalle (Dupras / Jeannette),"Montréal, QC","Motivate International, Inc."
45.570726609302966,-73.7370860205192,3,Parc Chopin (Dumouchel / Tessier),"Montréal, QC","Motivate International, Inc."
45.56251175219665,-73.74370649456978,1,Pierre-Péladeau / du Centropolis,"Montréal, QC","Motivate International, Inc."
45.557421482389636,-73.7480603903532,3,Jeanne-Mance / St-Martin O,"Montréal, QC","Motivate International, Inc."
45.45301583620112,-73.57191503047943,2,Argyle / de Verdun,"Montréal, QC","Motivate International, Inc."
45.485328993998365,-73.57692271471024,6,St-Jacques / Vinet,"Montréal, QC","Motivate International, Inc."
45.477605,-73.573775,9,St-Charles / Thomas-Keefer,"Montréal, QC","Motivate International, Inc."
45.56157,-73.75448,11,de Chenonceau / Chomedey,"Montréal, QC","Motivate International, Inc."
45.431518914135125,-73.67110446095467,22,St-Joseph / 8e avenue Lachine,"Montréal, QC","Motivate International, Inc."
45.486346321757786,-73.57352435588837,10,Lionel-Groulx / George-Vanier,"Montréal, QC","Motivate International, Inc."
45.43498715540587,-73.67079868912697,10,8e avenue / Notre-Dame Lachine,"Montréal, QC","Motivate International, Inc."
45.450729976972944,-73.5725748538971,10,Beatty / de Verdun,"Montréal, QC","Motivate International, Inc."
45.4820980397155,-73.57487618923187,18,Duvernay / Charlevoix,"Montréal, QC","Motivate International, Inc."
45.553017541248565,-73.75822663307189,3,Mayfield / St-Martin O,"Montréal, QC","Motivate International, Inc."
45.42971096449354,-73.633883446455,7,Gloria / Dollard,"Montréal, QC","Motivate International, Inc."
45.4824297233159,-73.58367975812143,13,Bel Air / St-Antoine,"Montréal, QC","Motivate International, Inc."
45.4568844514464,-73.57260704040527,4,4e avenue / de Verdun,"Montréal, QC","Motivate International, Inc."
45.44053238705948,-73.70242863893507,6,41e avenue / Victoria,"Montréal, QC","Motivate International, Inc."
45.4632535358533,-73.57587933540344,9,de l'Église / Bannantyne,"Montréal, QC","Motivate International, Inc."
45.46107768438817,-73.56747972971789,7,Gordon / Wellington,"Montréal, QC","Motivate International, Inc."
45.467369,-73.570769,16,Regina / de Verdun,"Montréal, QC","Motivate International, Inc."
45.478888528072076,-73.58198940753937,10,Turgeon / Notre-Dame,"Montréal, QC","Motivate International, Inc."
45.47729315148685,-73.58732163906097,19,Métro Place St-Henri (St-Ferdinand / St-Jacques),"Montréal, QC","Motivate International, Inc."
45.47259900304475,-73.5398056358099,8,Jacques-Le Ber / de la Pointe Nord,"Montréal, QC","Motivate International, Inc."
45.46976641104386,-73.58925875287241,13,St-Rémi / Ste Émilie,"Montréal, QC","Motivate International, Inc."
45.47069642604657,-73.56542240828276,9,Métro Lasalle (de Rushbrooke / Caisse),"Montréal, QC","Motivate International, Inc."
45.462846046287325,-73.56592163443565,9,Métro de l'Église (Ross / de l'Église),"Montréal, QC","Motivate International, Inc."
45.459487694540734,-73.57209205627441,8,Métro Verdun (Willibrord / de Verdun),"Montréal, QC","Motivate International, Inc."
45.46488019614746,-73.56696957353051,17,Hickson / Wellington,"Montréal, QC","Motivate International, Inc."
45.48026417718717,-73.58099363744259,17,Rose-de-Lima / Workman,"Montréal, QC","Motivate International, Inc."
45.51999897796297,-73.5548883676529,24,Panet / Ste-Catherine,"Montréal, QC","Motivate International, Inc."
45.60191332161639,-73.52441847324371,11,Ste-Claire / Pierre-Tétreault,"Montréal, QC","Motivate International, Inc."
45.5914549914687,-73.56275528669356,12,Parc Félix-Leclerc (François-Boivin / St-Zotique),"Montréal, QC","Motivate International, Inc."
45.55118417872238,-73.54087114334106,21,Desjardins / Ontario,"Montréal, QC","Motivate International, Inc."
45.52111152278944,-73.56231406331062,16,Montcalm / Ontario,"Montréal, QC","Motivate International, Inc."
45.48295816149219,-73.57975836854166,12,Métro Lionel-Groulx (St-Jacques / Atwater),"Montréal, QC","Motivate International, Inc."
45.456365,-73.57614,10,5e avenue / Bannantyne,"Montréal, QC","Motivate International, Inc."
45.55078357889704,-73.53409996037954,18,Letourneux / Ste-Catherine,"Montréal, QC","Motivate International, Inc."
45.611230741550536,-73.5312415660519,11,de Grosbois / Duchesneau,"Montréal, QC","Motivate International, Inc."
45.54690718297082,-73.5515570640564,5,Métro Joliette  (Joliette / Hochelaga),"Montréal, QC","Motivate International, Inc."
45.541374968866094,-73.5542231798172,18,Métro Préfontaine (Moreau / Hochelaga),"Montréal, QC","Motivate International, Inc."
45.49544692088696,-73.56329441070557,22,Peel / Notre-Dame,"Montréal, QC","Motivate International, Inc."
45.55465888075087,-73.54660302400589,8,Letourneux / Hochelaga,"Montréal, QC","Motivate International, Inc."
45.55626186680846,-73.53744059801102,11,Ontario / Sicard,"Montréal, QC","Motivate International, Inc."
45.453318765468914,-73.5767751932144,8,Argyle / Bannantyne,"Montréal, QC","Motivate International, Inc."
45.5594818,-73.535496,12,Ontario / Viau,"Montréal, QC","Motivate International, Inc."
45.60444089974122,-73.51611837744713,13,Souligny / Desmarteau,"Montréal, QC","Motivate International, Inc."
45.54814504700217,-73.5471260547638,21,Parc Lalancette (de Rouen / Valois),"Montréal, QC","Motivate International, Inc."
45.554373399819674,-73.55137467384337,9,Métro Pie-IX (Pierre-de-Coubertin / Desjardins),"Montréal, QC","Motivate International, Inc."
45.519131967116216,-73.55788965214742,16,Montcalm / de Maisonneuve,"Montréal, QC","Motivate International, Inc."
45.51888453178292,-73.55593845248222,22,Métro Beaudry (Beaudry / Ste-Catherine),"Montréal, QC","Motivate International, Inc."
45.59926552299961,-73.51226069033146,2,des Ormeaux / Notre-Dame,"Montréal, QC","Motivate International, Inc."
45.539385081961676,-73.54099988937377,14,Ste-Catherine / Dezery,"Montréal, QC","Motivate International, Inc."
45.569789,-73.548081,8,Métro Assomption (Chauveau / de l'Assomption),"Montréal, QC","Motivate International, Inc."
45.54303187243879,-73.56256484985352,7,André-Laurendeau / Rachel,"Montréal, QC","Motivate International, Inc."
45.57683333463968,-73.54647415224463,0,Métro Cadillac (Cadillac / Sherbrooke),"Montréal, QC","Motivate International, Inc."
45.52551168509886,-73.57424452900887,6,du Parc-Lafontaine / Rachel,"Montréal, QC","Motivate International, Inc."
45.55892530967948,-73.5480573177665,2,Aird / Pierre-de-Coubertin,"Montréal, QC","Motivate International, Inc."
45.543652466151,-73.5534825682771,8,St-Germain / Hochelaga,"Montréal, QC","Motivate International, Inc."
45.58284663189181,-73.54247644543648,0,Métro Langelier (Langelier / Sherbrooke),"Montréal, QC","Motivate International, Inc."
45.580314546424674,-73.5353136062622,18,Pierre-de-Coubertin / Langelier,"Montréal, QC","Motivate International, Inc."
45.52063377251984,-73.56390595436096,28,Atateken / du Square Amherst,"Montréal, QC","Motivate International, Inc."
45.53259744983328,-73.59011113643646,2,St-Grégoire / Christophe-Colomb,"Montréal, QC","Motivate International, Inc."
45.54099971663243,-73.55826258659361,8,de Léry / Sherbrooke,"Montréal, QC","Motivate International, Inc."
45.575812361972055,-73.54123055934906,9,Du Quesne / de Marseille,"Montréal, QC","Motivate International, Inc."
45.51889,-73.56353,9,St-André / Ontario,"Montréal, QC","Motivate International, Inc."
45.54522973039872,-73.53725016117096,21,Valois / Ste-Catherine,"Montréal, QC","Motivate International, Inc."
45.52123044585842,-73.55386108160019,18,Alexandre-DeSève / Ste-Catherine,"Montréal, QC","Motivate International, Inc."
45.55151193681962,-73.58207792043686,2,Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),"Montréal, QC","Motivate International, Inc."
45.54969542033443,-73.55464696884155,3,Nicolet / Sherbrooke,"Montréal, QC","Motivate International, Inc."
45.52435882510794,-73.56053441762924,16,Alexandre-DeSève  / Ontario,"Montréal, QC","Motivate International, Inc."
45.54095791741757,-73.54702949523926,16,Dézéry / Ontario,"Montréal, QC","Motivate International, Inc."
